task,split,trace_order,query_index,query_uid,rep,query_wall_ms,query_gpu_ms,encoder_wall_ms,decoder_wall_ms,cache_load_wall_ms,online_nog_prefix_wall_ms,cache_assembly_wall_ms,suffix_wall_ms,suffix_gnn_gpu_ms,suffix_transformer_gpu_ms,cache_hits,cache_misses,cache_skips,quant_kv_attention_calls,fallback_count,quant_kv_attention_gpu_ms,kv_prepare_gpu_ms,int_qk_gpu_ms,softmax_prob_quant_gpu_ms,int_pv_gpu_ms,gnn_score_gpu_ms,gnn_message_gpu_ms,gnn_update_gpu_ms,gnn_other_gpu_ms,profile_mode,workload_profile,graph_signature,prefix_transformer_gpu_ms,dense_fc_gpu_ms,attention_gpu_ms,norm_residual_other_gpu_ms,logical_memory_loaded_bytes,logical_key_loaded_bytes,logical_value_loaded_bytes,int_gemm_call_count
arxiv,test,159,59,arxiv:test:000059:62556ac4244be586,0,1829.873621,1829.8414306640625,1520.613542,308.931987,869.8430648073554,26.79002285003662,7.143007591366768,544.7606788948178,157.8986873626709,385.34521865844727,57,0,1,0,0,0,0,0,0,0,118.07778930664062,6.039456009864807,29.406752109527588,4.374689936637878,cache_bf16,large_h6_n10_s100_wikics_arxiv,62556ac4244be586d32963772324fc204327cb8ecfa51b1ec7f97d707f94987f,19.331552505493164,100.974239975214,0,303.7025311887264,0,0,0,0
arxiv,test,160,60,arxiv:test:000060:6244d60e2fe63550,0,1937.298314,1937.2657470703125,1613.876332,323.079003,952.1511159837246,26.820242404937744,7.757106795907021,556.9316996261477,137.8895034790039,417.3999328613281,62,0,1,0,0,0,0,0,0,0,97.44345474243164,4.817727982997894,31.924063682556152,3.704257071018219,cache_bf16,large_h6_n10_s100_wikics_arxiv,6244d60e2fe635503dea4f66e19474b85730be0ae3efec13a3c94008a7a9a5f4,19.279775619506836,109.18624013662338,0,327.4934683442116,0,0,0,0
arxiv,test,161,61,arxiv:test:000061:99666928c9355e5b,0,1937.104829,1937.07421875,1580.047508,356.727585,907.1191782131791,26.704803109169006,7.260655984282494,564.2838664352894,168.2498264312744,394.45965576171875,59,0,1,0,0,0,0,0,0,0,126.81407928466797,6.497887969017029,30.26975965499878,4.668099522590637,cache_bf16,large_h6_n10_s100_wikics_arxiv,99666928c9355e5bbdc2ddc86bb4ef67daf764e66cd971c7119a909dc00caec1,19.229536056518555,104.18774399161339,0,309.5014478266239,0,0,0,0
arxiv,test,162,62,arxiv:test:000062:bec78568e4fa8bbf,0,1881.151319,1881.12060546875,1576.062212,304.762043,932.6067538931966,26.77564788609743,7.80582707375288,537.8610007464886,133.67327690124512,402.5994644165039,60,0,1,0,0,0,0,0,0,0,94.47856044769287,4.673215985298157,30.918464183807373,3.6030362844467163,cache_bf16,large_h6_n10_s100_wikics_arxiv,bec78568e4fa8bbf65d8ea931527267a40587408a1ef2471059bc80441a46fb4,19.325439453125,105.85036823153496,0,316.07453563809395,0,0,0,0
arxiv,test,163,63,arxiv:test:000063:91c5a58cb1375a08,0,1562.693087,1562.66357421875,1253.636403,308.747,745.8676779642701,26.729725301265717,5.9855179861187935,413.56901079416275,89.99836730957031,322.2687644958496,48,0,1,0,0,0,0,0,0,0,60.11532783508301,2.895680010318756,24.628416061401367,2.3589434027671814,cache_bf16,large_h6_n10_s100_wikics_arxiv,91c5a58cb1375a08b22109223c737570a74eacb15fab3b374a5d4a2e94b894d5,19.294143676757812,86.34019184112549,0,255.22271633148193,0,0,0,0
arxiv,test,164,64,arxiv:test:000064:6a12ed40fb7a93c8,0,1743.944613,1743.912841796875,1438.888143,304.742968,847.5150633603334,26.669672690331936,6.801288574934006,492.4456123262644,122.71513557434082,368.2674255371094,55,0,1,0,0,0,0,0,0,0,86.96569728851318,4.3138880133628845,28.111711978912354,3.3238382935523987,cache_bf16,large_h6_n10_s100_wikics_arxiv,6a12ed40fb7a93c83d45ebc818e4bc7a59193f1756e8600f010c6fbcd9d23c04,19.24300765991211,97.7429760992527,0,289.7674570977688,0,0,0,0
arxiv,test,165,65,arxiv:test:000065:b4196de0afae9713,0,1936.225789,1936.1951904296875,1626.814484,309.083419,966.2505919113755,26.64259262382984,7.686265744268894,552.5611164048314,136.13699340820312,414.7959671020508,62,0,1,0,0,0,0,0,0,0,95.80710315704346,4.731455981731415,31.93836736679077,3.6600669026374817,cache_bf16,large_h6_n10_s100_wikics_arxiv,b4196de0afae9713dd543bbafa99ad966258192a919b347a7175c936626ae78f,19.231712341308594,109.03641602396965,0,324.9912634193897,0,0,0,0
arxiv,test,166,66,arxiv:test:000066:fbb5136596808044,0,1918.502337,1918.471923828125,1574.120061,343.936603,911.0236456617713,26.73847135156393,7.3793139308691025,553.4840393811464,149.45987129211426,402.43599700927734,60,0,1,0,0,0,0,0,0,0,108.97270202636719,5.4853439927101135,30.917919635772705,4.083905637264252,cache_bf16,large_h6_n10_s100_wikics_arxiv,fbb5136596808044cc3038d404bc8f6cace03dc80ad31d7bbfe14fd19b261af5,19.260223388671875,105.75289604067802,0,315.9433243572712,0,0,0,0
arxiv,test,167,67,arxiv:test:000067:fa85f05d87405140,0,1889.87593,1889.8406982421875,1498.492576,391.055576,881.9924741983414,28.376872651278973,6.987495347857475,512.1977273374796,125.2830696105957,385.3911018371582,57,0,1,0,0,0,0,0,0,0,88.12617588043213,4.421503901481628,29.375295639038086,3.36009418964386,cache_bf16,large_h6_n10_s100_wikics_arxiv,fa85f05d874051402204cced44808964ffa5e2dde8b50ab94d924b2e039db06a,20.788288116455078,101.49667212367058,0,304.6827178299427,0,0,0,0
arxiv,test,168,68,arxiv:test:000068:9e5b91a78336f4db,0,1880.627145,1880.5953369140625,1523.024216,357.248557,848.7879661843181,26.724260300397873,7.254069671034813,566.4431443437934,168.23423957824707,396.64906311035156,59,0,1,0,0,0,0,0,0,0,126.78080177307129,6.49017608165741,30.28102397918701,4.68223774433136,cache_bf16,large_h6_n10_s100_wikics_arxiv,9e5b91a78336f4dbfdab98acf0c12ea6d117a30f768e9ea9c4c5d64f8dc9a52e,19.290719985961914,104.25036785006523,0,311.68941524624825,0,0,0,0
