task,split,trace_order,query_index,query_uid,rep,query_wall_ms,query_gpu_ms,encoder_wall_ms,decoder_wall_ms,cache_load_wall_ms,online_nog_prefix_wall_ms,cache_assembly_wall_ms,suffix_wall_ms,suffix_gnn_gpu_ms,suffix_transformer_gpu_ms,cache_hits,cache_misses,cache_skips,quant_kv_attention_calls,fallback_count,quant_kv_attention_gpu_ms,kv_prepare_gpu_ms,int_qk_gpu_ms,softmax_prob_quant_gpu_ms,int_pv_gpu_ms,gnn_score_gpu_ms,gnn_message_gpu_ms,gnn_update_gpu_ms,gnn_other_gpu_ms,profile_mode,workload_profile,graph_signature,prefix_transformer_gpu_ms,dense_fc_gpu_ms,attention_gpu_ms,norm_residual_other_gpu_ms,logical_memory_loaded_bytes,logical_key_loaded_bytes,logical_value_loaded_bytes,int_gemm_call_count
wikics,test,153,53,wikics:test:000053:31b24b95a70aea62,0,1930.512791,1930.4781494140625,1828.170334,102.016153,978.5395860671997,26.642060838639736,7.708145305514336,615.4164299368858,192.80585861206055,420.9798812866211,62,0,1,0,0,0,0,0,0,0,147.75916862487793,7.680416107177734,31.98092794418335,5.385345935821533,cache_bf16,large_h6_n10_s100_wikics_arxiv,31b24b95a70aea62d73f3c5f5b796febb8ca98cc307497a826603ccfab0b45bb,19.18400001525879,109.12204805016518,0,331.0418332517147,0,0,0,0
wikics,test,154,54,wikics:test:000054:1492c0fd54704e8b,0,2067.915711,2067.879150390625,1960.085187,107.495729,947.537207044661,26.707450859248638,7.421854883432388,628.7257792428136,218.3752670288086,408.76773834228516,60,0,1,0,0,0,0,0,0,0,172.06758499145508,9.097952127456665,31.04003143310547,6.169698476791382,cache_bf16,large_h6_n10_s100_wikics_arxiv,1492c0fd54704e8b3a028427a3f0afafbed89dfcff3af66979a2a0d84cdb94e6,19.19638442993164,105.95603194832802,0,322.0080908238888,0,0,0,0
wikics,test,155,55,wikics:test:000055:4c3a9cced3fdbabd,0,1921.464022,1921.4290771484375,1819.615816,101.514537,969.7279082611203,26.736962608993053,7.770753465592861,613.0872648209333,182.89532852172852,428.5376663208008,63,0,1,0,0,0,0,0,0,0,138.06732749938965,7.096480131149292,32.64092826843262,5.090592622756958,cache_bf16,large_h6_n10_s100_wikics_arxiv,4c3a9cced3fdbabd0d34163f06734c93b30f546193a2e36fcf5442c43864448d,19.261568069458008,110.82083204388618,0,336.9784023463726,0,0,0,0
wikics,test,156,56,wikics:test:000056:a5bcd1251e1f47d6,0,1989.25612,1989.221435546875,1881.618655,107.310041,947.6081961765885,29.214249923825264,7.8648170456290245,653.7019899114966,222.4515495300293,429.59969329833984,63,0,1,0,0,0,0,0,0,0,174.12137603759766,9.217664122581482,32.82761526107788,6.284894108772278,cache_bf16,large_h6_n10_s100_wikics_arxiv,a5bcd1251e1f47d65b8e0c3b3de076d9f301f0643172bda73691e60b9cdddd5c,19.26860809326172,110.99871996045113,0,337.86958143115044,0,0,0,0
wikics,test,157,57,wikics:test:000057:c76d1190b26d012d,0,2016.749192,2016.7132568359375,1909.295655,107.128726,943.3074574917555,26.626942679286003,7.880045101046562,700.5868703126907,266.02394104003906,432.8859176635742,64,0,1,0,0,0,0,0,0,0,213.66777801513672,11.553151965141296,33.2522554397583,7.550755620002747,cache_bf16,large_h6_n10_s100_wikics_arxiv,c76d1190b26d012d091c00559c3a0425c20ebef1e538e567c96c216e9d813ae8,19.168703079223633,112.38940814137459,0,339.66521260142326,0,0,0,0
wikics,test,158,58,wikics:test:000058:a45285bcd1949205,0,1824.401548,1824.3663330078125,1722.350248,101.720366,868.463134393096,26.786756701767445,7.124768570065498,569.5488071069121,175.635648727417,392.3762893676758,58,0,1,0,0,0,0,0,0,0,134.17612838745117,6.908512115478516,29.62892770767212,4.9220805168151855,cache_bf16,large_h6_n10_s100_wikics_arxiv,a45285bcd19492055ac80246f60bb0fb2ed4e504e079a5cd3200cdbdb7b891b5,19.270015716552734,102.71452802419662,0,308.9317770600319,0,0,0,0
wikics,test,159,59,wikics:test:000059:1b94d315dc4e5555,0,1866.922896,1866.8883056640625,1759.316139,107.280187,913.3097315207124,26.756751351058483,7.494747638702393,577.7735887095332,164.70198249816895,411.4631042480469,61,0,1,0,0,0,0,0,0,0,122.36947250366211,6.207872033119202,31.587680339813232,4.536957621574402,cache_bf16,large_h6_n10_s100_wikics_arxiv,1b94d315dc4e55559bb69eeacb678f2d308eb5396713d6fa6fa7259031e7a970,19.296831130981445,107.4019518494606,0,323.3579835295677,0,0,0,0
wikics,test,160,60,wikics:test:000060:38930b7d326ce516,0,2052.001593,2051.965576171875,1944.789776,106.899046,951.3154830783606,26.759812608361244,7.6126474887132645,624.6534548699856,203.63146209716797,419.38468170166016,62,0,1,0,0,0,0,0,0,0,157.4943675994873,8.372928023338318,32.04742383956909,5.716742634773254,cache_bf16,large_h6_n10_s100_wikics_arxiv,38930b7d326ce5164a9e65e9f30bcdbf435b09460c7f0beaf0babbcac90226b4,19.28009605407715,109.26025593280792,0,329.4045218229294,0,0,0,0
wikics,test,161,61,wikics:test:000061:92c5bd90d0baeb93,0,1869.951487,1869.91650390625,1752.080758,117.517677,907.4821826070547,26.680810377001762,7.175722159445286,551.703286357224,158.04038429260254,392.1291275024414,58,0,1,0,0,0,0,0,0,0,117.99852561950684,6.045695960521698,29.614112377166748,4.382050335407257,cache_bf16,large_h6_n10_s100_wikics_arxiv,92c5bd90d0baeb9304f2a19cafff8d354c181be05d34b15cf570e210c30adb5c,19.255136489868164,102.59852784872055,0,308.785736143589,0,0,0,0
wikics,test,162,62,wikics:test:000062:863d427861ff80dc,0,2009.573138,2009.5364990234375,1891.556256,117.655572,979.3037166818976,26.689316146075726,7.858097553253174,627.0693084225059,193.76380920410156,431.6323471069336,64,0,1,0,0,0,0,0,0,0,147.68563270568848,7.6615999937057495,33.020575523376465,5.396000981330872,cache_bf16,large_h6_n10_s100_wikics_arxiv,863d427861ff80dc849d2dfdc72906f1f2449ab7e6ed0e64e58e7235c0805796,19.226879119873047,112.30371242761612,0,338.5555137991905,0,0,0,0
