task,profile_mode,split,query_uid,trace_order,query_index,workload_profile,graph_signature,rep_count,logical_memory_loaded_bytes,logical_key_loaded_bytes,logical_value_loaded_bytes,quant_kv_attention_calls,int_gemm_call_count,cache_hits,cache_misses,cache_skips,fallback_count,query_wall_ms,query_gpu_ms,encoder_wall_ms,decoder_wall_ms,cache_load_wall_ms,online_nog_prefix_wall_ms,cache_assembly_wall_ms,suffix_wall_ms,prefix_transformer_gpu_ms,suffix_gnn_gpu_ms,suffix_transformer_gpu_ms,dense_fc_gpu_ms,attention_gpu_ms,norm_residual_other_gpu_ms,quant_kv_attention_gpu_ms,kv_prepare_gpu_ms,int_qk_gpu_ms,softmax_prob_quant_gpu_ms,int_pv_gpu_ms,gnn_score_gpu_ms,gnn_message_gpu_ms,gnn_update_gpu_ms,gnn_other_gpu_ms
wikics,cache_bf16,test,wikics:test:000052:421b142bb389d9d1,152,52,large_h6_n10_s100_wikics_arxiv,421b142bb389d9d16aececb4211419686451d1184d50d2e5f8ea97ee81a79730,3,0,0,0,0,0,54,0,1,0,1112.282386,1112.262939453125,1004.18887,106.909961,107.67578892409801,26.785673573613167,6.657741963863373,567.2920076176524,19.256927490234375,195.50748825073242,369.60887145996094,96.39350402355194,0.0,292.27655136585236,0.0,0.0,0.0,0.0,0.0,154.0357437133789,8.087712168693542,27.841536045074463,5.5942405462265015
wikics,cache_bf16,test,wikics:test:000053:31b24b95a70aea62,153,53,large_h6_n10_s100_wikics_arxiv,31b24b95a70aea62d73f3c5f5b796febb8ca98cc307497a826603ccfab0b45bb,3,0,0,0,0,0,62,0,1,0,1046.096739,1046.075927734375,942.888649,102.016153,83.7094271555543,26.642060838639736,7.708145305514336,617.559670470655,19.18400001525879,193.77711868286133,422.15824127197266,109.2344961464405,0.0,332.0457296073437,0.0,0.0,0.0,0.0,0.0,148.47254371643066,7.716320037841797,32.12028789520264,5.423972129821777
wikics,cache_bf16,test,wikics:test:000054:1492c0fd54704e8b,154,54,large_h6_n10_s100_wikics_arxiv,1492c0fd54704e8b3a028427a3f0afafbed89dfcff3af66979a2a0d84cdb94e6,3,0,0,0,0,0,60,0,1,0,1225.876764,1225.8560791015625,1117.381883,107.495729,79.14720941334963,26.6709728166461,7.421854883432388,631.9803511723876,19.19638442993164,219.00745391845703,410.8144989013672,106.13110387325287,0.0,323.75705873966217,0.0,0.0,0.0,0.0,0.0,172.5161590576172,9.131199955940247,31.15702486038208,6.203070044517517
wikics,cache_bf16,test,wikics:test:000055:4c3a9cced3fdbabd,155,55,large_h6_n10_s100_wikics_arxiv,4c3a9cced3fdbabd0d34163f06734c93b30f546193a2e36fcf5442c43864448d,3,0,0,0,0,0,63,0,1,0,1045.972139,1045.951171875,942.599213,101.632129,76.77837461233139,26.736962608993053,7.770753465592861,616.752308793366,19.261568069458008,183.53529739379883,430.8504638671875,111.06998389959335,0.0,338.8481927514076,0.0,0.0,0.0,0.0,0.0,138.5561580657959,7.097056150436401,32.7705602645874,5.111522912979126
wikics,cache_bf16,test,wikics:test:000056:a5bcd1251e1f47d6,156,56,large_h6_n10_s100_wikics_arxiv,a5bcd1251e1f47d65b8e0c3b3de076d9f301f0643172bda73691e60b9cdddd5c,3,0,0,0,0,0,63,0,1,0,1176.360374,1176.340087890625,1068.253797,107.310041,121.46823760122061,26.966294273734093,7.8648170456290245,655.3095616400242,19.266399383544922,222.93161392211914,430.742431640625,111.07977616786957,0.0,338.6532789468765,0.0,0.0,0.0,0.0,0.0,174.4609603881836,9.217664122581482,32.975647926330566,6.28431761264801
wikics,cache_bf16,test,wikics:test:000057:c76d1190b26d012d,157,57,large_h6_n10_s100_wikics_arxiv,c76d1190b26d012d091c00559c3a0425c20ebef1e538e567c96c216e9d813ae8,3,0,0,0,0,0,64,0,1,0,1170.804511,1170.7841796875,1062.194377,107.655917,80.25733102113008,26.688107289373875,7.880045101046562,707.8749546781182,19.233760833740234,266.7668113708496,439.4268798828125,112.78816011548042,0.0,345.8724806010723,0.0,0.0,0.0,0.0,0.0,214.22748565673828,11.592383980751038,33.35827159881592,7.588670134544373
wikics,cache_bf16,test,wikics:test:000058:a45285bcd1949205,158,58,large_h6_n10_s100_wikics_arxiv,a45285bcd19492055ac80246f60bb0fb2ed4e504e079a5cd3200cdbdb7b891b5,3,0,0,0,0,0,58,0,1,0,1051.249381,1051.229248046875,947.93284,101.720366,71.95146847516298,26.682451367378235,7.124768570065498,574.1016175597906,19.270015716552734,176.38332748413086,396.1965103149414,102.8096961081028,0.0,312.44652566313744,0.0,0.0,0.0,0.0,0.0,134.64038467407227,6.9254080057144165,29.75766372680664,4.955777645111084
wikics,cache_bf16,test,wikics:test:000059:1b94d315dc4e5555,159,59,large_h6_n10_s100_wikics_arxiv,1b94d315dc4e55559bb69eeacb678f2d308eb5396713d6fa6fa7259031e7a970,3,0,0,0,0,0,61,0,1,0,1045.839204,1045.8182373046875,937.053879,107.280187,75.20526181906462,26.400907896459103,7.494747638702393,583.1784205511212,19.296831130981445,164.95100784301758,416.32322692871094,107.58604788780212,0.0,327.92780327796936,0.0,0.0,0.0,0.0,0.0,122.51539039611816,6.203903913497925,31.711008071899414,4.536957621574402
wikics,cache_bf16,test,wikics:test:000060:38930b7d326ce516,160,60,large_h6_n10_s100_wikics_arxiv,38930b7d326ce5164a9e65e9f30bcdbf435b09460c7f0beaf0babbcac90226b4,3,0,0,0,0,0,62,0,1,0,1215.673212,1215.6529541015625,1107.231216,106.899046,86.40405256301165,26.45870763808489,7.6126474887132645,629.0242858231068,19.28009605407715,203.63146209716797,423.47274017333984,109.30249574780464,0.0,333.13091680407524,0.0,0.0,0.0,0.0,0.0,157.4943675994873,8.369087934494019,32.14508771896362,5.709247827529907
wikics,cache_bf16,test,wikics:test:000061:92c5bd90d0baeb93,161,61,large_h6_n10_s100_wikics_arxiv,92c5bd90d0baeb9304f2a19cafff8d354c181be05d34b15cf570e210c30adb5c,3,0,0,0,0,0,58,0,1,0,1084.703687,1084.682861328125,964.012812,117.517677,103.58529537916183,26.680810377001762,7.175722159445286,556.9660849869251,19.255136489868164,158.45693016052246,396.9892120361328,102.77238410711288,0.0,313.2991643548012,0.0,0.0,0.0,0.0,0.0,118.2969913482666,6.045695960521698,29.724960327148438,4.393986463546753
wikics,cache_bf16,test,wikics:test:000062:863d427861ff80dc,162,62,large_h6_n10_s100_wikics_arxiv,863d427861ff80dc849d2dfdc72906f1f2449ab7e6ed0e64e58e7235c0805796,3,0,0,0,0,0,64,0,1,0,1127.187365,1127.1658935546875,1007.741951,118.194954,82.99342263489962,26.689316146075726,7.858097553253174,631.8635242059827,19.226879119873047,194.13344192504883,436.0679473876953,112.43683204054832,0.0,342.061377376318,0.0,0.0,0.0,0.0,0.0,147.9837131500244,7.642143964767456,33.09651231765747,5.417664051055908
wikics,cache_bf16,test,wikics:test:000063:0a5a1c3308a40395,163,63,large_h6_n10_s100_wikics_arxiv,0a5a1c3308a40395b8520808200d136321b9db8233aa40c04be89539c97844d5,3,0,0,0,0,0,62,0,1,0,1385.009337,1384.989990234375,1276.463351,107.62226,78.20512540638447,26.255342178046703,7.649991661310196,890.4779208824039,19.199039459228516,468.4403533935547,423.9115219116211,109.65542429685593,0.0,333.27331334352493,0.0,0.0,0.0,0.0,0.0,401.3440246582031,21.392704010009766,32.32976055145264,13.182793378829956
wikics,cache_bf16,test,wikics:test:000064:84d2bb6fbbf2efc7,164,64,large_h6_n10_s100_wikics_arxiv,84d2bb6fbbf2efc74543bfef829a471311b878c855f94ba54357da859b1dead5,3,0,0,0,0,0,64,0,1,0,1293.628988,1293.60888671875,1174.069864,117.978418,78.22888623923063,26.689808815717697,7.91005976498127,774.4740666821599,19.27168083190918,331.7772789001465,439.6487121582031,112.7967358827591,0.0,345.9498327970505,0.0,0.0,0.0,0.0,0.0,274.09423446655273,14.863199949264526,33.39852809906006,9.454270601272583
wikics,cache_bf16,test,wikics:test:000065:14afb2e221d1c808,165,65,large_h6_n10_s100_wikics_arxiv,14afb2e221d1c808d81f675640e726fc6c53da6b5558b9ab547f3f4e99214fb4,3,0,0,0,0,0,56,0,1,0,1096.520892,1096.5008544921875,993.413117,102.258847,77.37386506050825,26.58265084028244,6.871500983834267,567.5367210060358,19.263263702392578,181.06060791015625,384.7189064025879,99.5971522629261,0.0,304.23864981532097,0.0,0.0,0.0,0.0,0.0,139.97772789001465,7.307040095329285,28.674943923950195,5.100896000862122
wikics,cache_bf16,test,wikics:test:000066:cbfb38b24c9cd09f,166,66,large_h6_n10_s100_wikics_arxiv,cbfb38b24c9cd09feb274e275c5fa9b2ac59e47d5e2b01a2e0142792e6f92a00,3,0,0,0,0,0,60,0,1,0,1040.4299,1040.3997802734375,934.377821,107.229206,104.66588381677866,26.287847198545933,7.388174533843994,619.2942513152957,19.10223960876465,205.91129302978516,411.5907287597656,106.20355215668678,0.0,324.4884568154812,0.0,0.0,0.0,0.0,0.0,160.5655059814453,8.40281593799591,31.167776107788086,5.8029714822769165
wikics,cache_bf16,test,wikics:test:000067:3368959dda51b804,167,67,large_h6_n10_s100_wikics_arxiv,3368959dda51b804b9feaf3927fc8b63a4fe3efbd71e66e91bdae5790a4896e9,3,0,0,0,0,0,62,0,1,0,1042.422148,1042.4012451171875,934.351653,106.895485,79.94189858436584,26.746251620352268,7.653642445802689,619.5204425603151,19.30544090270996,193.37382125854492,424.5194854736328,109.34691172838211,0.0,333.99570935964584,0.0,0.0,0.0,0.0,0.0,148.1828498840332,7.7096638679504395,32.100768089294434,5.429627299308777
wikics,cache_bf16,test,wikics:test:000068:c1f159a73fe7d15a,168,68,large_h6_n10_s100_wikics_arxiv,c1f159a73fe7d15a2942f5fa44ebf6d2f9aa043b0006bc1c657334d82d242907,3,0,0,0,0,0,63,0,1,0,1036.122499,1036.1024169921875,915.76222,117.645106,75.7935019209981,26.692312210798264,7.881517522037029,586.9917469099164,19.292959213256836,154.3693447113037,430.8733673095703,110.97235223650932,0.0,338.74655044078827,0.0,0.0,0.0,0.0,0.0,111.83897590637207,5.601311981678009,32.7454719543457,4.182402729988098
wikics,cache_bf16,test,wikics:test:000069:c5c6eb8bc69150d0,169,69,large_h6_n10_s100_wikics_arxiv,c5c6eb8bc69150d0f6f058cf2a8f0b19714a3b9e64ec85c634f36a2f6d435940,3,0,0,0,0,0,61,0,1,0,1004.050976,1004.0303344726562,901.169034,102.499952,74.47195053100586,26.225837878882885,7.464253343641758,595.8715444430709,19.247392654418945,176.97446250915527,417.2899169921875,107.76108804345131,0.0,328.3881245851517,0.0,0.0,0.0,0.0,0.0,133.44774436950684,6.851808071136475,31.75273561477661,4.922174453735352
wikics,cache_bf16,test,wikics:test:000070:15a487f6022e80ae,170,70,large_h6_n10_s100_wikics_arxiv,15a487f6022e80aeea9398891795f58d139b42b0803269478d8b34dea8a73425,3,0,0,0,0,0,60,0,1,0,1055.158694,1055.13720703125,946.700921,107.319921,76.35632157325745,26.211054995656013,7.377495989203453,585.1559331640601,19.273151397705078,172.3417263031006,410.79817962646484,105.96550393104553,0.0,323.89283537864685,0.0,0.0,0.0,0.0,0.0,129.86803436279297,6.652575969696045,31.02940797805786,4.791707992553711
wikics,cache_bf16,test,wikics:test:000071:80de2ffba43febdb,171,71,large_h6_n10_s100_wikics_arxiv,80de2ffba43febdbe62c72ec696d6b17833aa5deda2322b1e87c46fc212d2618,3,0,0,0,0,0,62,0,1,0,1376.946182,1376.9259033203125,1272.916568,102.325576,76.84481516480446,26.490554213523865,7.533198222517967,892.0582616701722,19.27462387084961,464.9180450439453,426.07176971435547,109.4455361366272,0.0,335.45833230018616,0.0,0.0,0.0,0.0,0.0,398.2668151855469,21.266112327575684,32.281375885009766,13.16757583618164
wikics,cache_bf16,test,wikics:test:000072:0a2ccdf11d68011b,172,72,large_h6_n10_s100_wikics_arxiv,0a2ccdf11d68011bbe9b80610fa460e6d9cd02f79ccb2fe70c6d7122404939fe,3,0,0,0,0,0,63,0,1,0,1111.381246,1111.361083984375,1007.907716,101.047361,83.9463509619236,26.52503363788128,7.911300286650658,631.1688022688031,19.15318489074707,199.67235565185547,429.86297607421875,110.9133121073246,0.0,337.92873653769493,0.0,0.0,0.0,0.0,0.0,153.19981002807617,7.970111966133118,32.92543935775757,5.567743539810181
wikics,cache_bf16,test,wikics:test:000073:af4e3768afe7929b,173,73,large_h6_n10_s100_wikics_arxiv,af4e3768afe7929b1e8e837cec1be78bf565feb6d8bdc034a26e3ac263f1fcb5,3,0,0,0,0,0,64,0,1,0,1153.569957,1153.5389404296875,1046.66265,106.873194,79.79035377502441,26.08305960893631,7.995583117008209,704.5006211847067,19.08518409729004,265.72575759887695,435.9051208496094,112.5283200442791,0.0,342.3873598873615,0.0,0.0,0.0,0.0,0.0,213.38662338256836,11.529888033866882,33.35472011566162,7.57679808139801
wikics,cache_bf16,test,wikics:test:000074:26717eeb6c2c73ce,174,74,large_h6_n10_s100_wikics_arxiv,26717eeb6c2c73ce0d419b3d77803154393a8d6999b43700154e75f75b854f0c,3,0,0,0,0,0,64,0,1,0,1293.704404,1293.684326171875,1169.25323,122.880447,80.57726919651031,26.70466434210539,7.9951211810112,768.8262751325965,19.213855743408203,331.0679359436035,436.0845184326172,112.67500776052475,0.0,342.2764776647091,0.0,0.0,0.0,0.0,0.0,273.3669776916504,14.91916799545288,33.40508794784546,9.427077770233154
wikics,cache_bf16,test,wikics:test:000075:c9441b3207b4d7bb,175,75,large_h6_n10_s100_wikics_arxiv,c9441b3207b4d7bb23a3a8eb71a0e5d4956ccf9de45afef45b0119f4aa0c5ec8,3,0,0,0,0,0,60,0,1,0,1076.524778,1076.504150390625,972.91912,101.974322,73.82764015346766,26.233560405671597,7.395012304186821,623.3253907412291,19.209184646606445,211.27565002441406,410.6010208129883,106.1263681948185,0.0,323.24985325336456,0.0,0.0,0.0,0.0,0.0,165.61945724487305,8.679711937904358,31.122015953063965,5.977154970169067
wikics,cache_bf16,test,wikics:test:000076:823cb40fd26b0064,176,76,large_h6_n10_s100_wikics_arxiv,823cb40fd26b0064a8aea01490743a82038eff8ef6b79e7478a5c1a8ab7509a2,3,0,0,0,0,0,62,0,1,0,1146.907909,1146.8878173828125,1043.72168,102.198166,75.4266632720828,26.221780106425285,7.6564522460103035,654.2446855455637,19.209503173828125,230.42831802368164,421.5823059082031,109.28864014148712,0.0,331.27136170864105,0.0,0.0,0.0,0.0,0.0,181.97791862487793,9.667807936668396,32.232351779937744,6.550239682197571
wikics,cache_bf16,test,wikics:test:000077:a6e66f96093de6ce,177,77,large_h6_n10_s100_wikics_arxiv,a6e66f96093de6ce1bd052d598cfac37c91f2fadb62e6500edf9e062a1601f5a,3,0,0,0,0,0,59,0,1,0,1029.246128,1029.2249755859375,926.237369,101.546506,71.42231147736311,26.215890422463417,7.231933064758778,567.3244222998619,19.18070411682129,165.0535373687744,400.68054962158203,104.22924795746803,0.0,315.4296379983425,0.0,0.0,0.0,0.0,0.0,123.8191032409668,6.31388795375824,30.303871631622314,4.582914471626282
wikics,cache_bf16,test,wikics:test:000078:906d5a2fc7b88169,178,78,large_h6_n10_s100_wikics_arxiv,906d5a2fc7b881693e5654ad9a5ce6752da4ff09d9249413c6dfc7bd03c376dd,3,0,0,0,0,0,63,0,1,0,1145.723282,1145.70263671875,1040.340329,101.953968,75.15010889619589,26.275676675140858,7.729465141892433,617.6574174314737,19.176576614379883,187.90652656555176,428.1148681640625,110.91980814933777,0.0,334.6072843968868,0.0,0.0,0.0,0.0,0.0,142.54290962219238,7.355231881141663,32.81302452087402,5.2432039976119995
wikics,cache_bf16,test,wikics:test:000079:73f671ca14fb033a,179,79,large_h6_n10_s100_wikics_arxiv,73f671ca14fb033a30965114cc70e57d3d1dfb1a6b55042e803792c154bd1fb9,3,0,0,0,0,0,62,0,1,0,1087.204055,1087.176025390625,980.414235,106.677289,69.37295105308294,25.979035533964634,7.572552189230919,719.4682583212852,19.071680068969727,292.915584564209,422.8800964355469,109.42793610692024,0.0,332.42201659083366,0.0,0.0,0.0,0.0,0.0,239.61603546142578,12.739840030670166,32.231135845184326,8.389597177505493
wikics,cache_bf16,test,wikics:test:000080:0f184f1db0a996b5,180,80,large_h6_n10_s100_wikics_arxiv,0f184f1db0a996b5c155f228291f962fece60e25c894ab8ac113bb00d919bc8f,3,0,0,0,0,0,55,0,1,0,961.897754,961.876708984375,859.648647,101.957643,71.59865647554398,26.448706164956093,6.776474416255951,505.6225834414363,19.23516845703125,128.70934295654297,375.42371368408203,97.84118404984474,0.0,296.70227298140526,0.0,0.0,0.0,0.0,0.0,92.40553569793701,4.606144070625305,28.176031589508057,3.5088931918144226
wikics,cache_bf16,test,wikics:test:000081:3ad691f9135ebeda,181,81,large_h6_n10_s100_wikics_arxiv,3ad691f9135ebeda351c27e4a5ed088b476ae0fa8fb08a1342134b594d9a827a,3,0,0,0,0,0,63,0,1,0,1155.787908,1155.7667236328125,1052.456316,102.076419,79.30768188089132,26.768398471176624,7.812212221324444,646.7179181054235,19.24355125427246,214.19910430908203,430.8818893432617,110.96323183178902,0.0,338.91344091296196,0.0,0.0,0.0,0.0,0.0,166.46492767333984,8.745376110076904,32.956767559051514,6.0264294147491455
wikics,cache_bf16,test,wikics:test:000082:35f6d185e3b60583,182,82,large_h6_n10_s100_wikics_arxiv,35f6d185e3b605830d55bd84ce5ae6b1b83d3a2650aed066131a57f509390d3d,3,0,0,0,0,0,58,0,1,0,1053.661159,1053.6392822265625,929.436127,122.92897,75.62598772346973,26.524637825787067,7.1181682869791985,593.6946952715516,19.222431182861328,197.63648223876953,394.5174026489258,102.98883193731308,0.0,310.4511950016022,0.0,0.0,0.0,0.0,0.0,154.14905548095703,8.006495952606201,29.888224124908447,5.592706680297852
wikics,cache_bf16,test,wikics:test:000083:77934391d49ed365,183,83,large_h6_n10_s100_wikics_arxiv,77934391d49ed3653879241637d8d8b001cacd53af052f115b2bb037763f5039,3,0,0,0,0,0,64,0,1,0,1104.064599,1104.043212890625,995.742171,106.835574,79.3927488848567,26.750151999294758,7.97465443611145,647.619353607297,19.26803207397461,208.82044982910156,437.13783264160156,112.53571200370789,0.0,343.31463208794594,0.0,0.0,0.0,0.0,0.0,161.32096099853516,8.455552101135254,33.21001577377319,5.858529090881348
wikics,cache_bf16,test,wikics:test:000084:c558903a01f41d75,184,84,large_h6_n10_s100_wikics_arxiv,c558903a01f41d753914e796ba14e2931a6d80a582dc0814370dd761c259f2a7,3,0,0,0,0,0,61,0,1,0,1110.158984,1110.1376953125,1001.732082,106.922267,72.86310661584139,26.374079287052155,7.483696565032005,631.7769261077046,19.369792938232422,214.4068145751953,415.2292175292969,107.76671966910362,0.0,327.01939475536346,0.0,0.0,0.0,0.0,0.0,167.6343994140625,8.78924810886383,31.937312126159668,6.048767328262329
wikics,cache_bf16,test,wikics:test:000085:3ef7c5747bd481fb,185,85,large_h6_n10_s100_wikics_arxiv,3ef7c5747bd481fb781ef0c2cb0f24c3f560198245c327c89d36040b4c1ee9cc,3,0,0,0,0,0,62,0,1,0,1164.02722,1164.004150390625,1060.720188,101.787798,74.56204481422901,26.21608506888151,7.608912885189056,678.3171370625496,19.197311401367188,252.78678131103516,423.83756256103516,109.58326423168182,0.0,333.213658452034,0.0,0.0,0.0,0.0,0.0,202.38022232055664,10.886560082435608,32.346335887908936,7.210497617721558
wikics,cache_bf16,test,wikics:test:000086:02f33170fe9a1014,186,86,large_h6_n10_s100_wikics_arxiv,02f33170fe9a1014eaa7ab4fd2e7737c2cdef43b62f534ca66d6f930bea0f3d5,3,0,0,0,0,0,63,0,1,0,1096.707032,1096.68603515625,994.1383,101.950436,74.81196150183678,26.20929479598999,7.91905727237463,631.1734663322568,19.24985694885254,198.95004272460938,430.7837219238281,110.807776004076,0.0,338.7202585339546,0.0,0.0,0.0,0.0,0.0,152.63520050048828,7.903135895729065,32.87452745437622,5.551962733268738
