task,split,trace_order,query_index,query_uid,rep,query_wall_ms,query_gpu_ms,encoder_wall_ms,decoder_wall_ms,cache_load_wall_ms,online_nog_prefix_wall_ms,cache_assembly_wall_ms,suffix_wall_ms,suffix_gnn_gpu_ms,suffix_transformer_gpu_ms,cache_hits,cache_misses,cache_skips,quant_kv_attention_calls,fallback_count,quant_kv_attention_gpu_ms,kv_prepare_gpu_ms,int_qk_gpu_ms,softmax_prob_quant_gpu_ms,int_pv_gpu_ms,gnn_score_gpu_ms,gnn_message_gpu_ms,gnn_update_gpu_ms,gnn_other_gpu_ms,profile_mode,workload_profile,graph_signature,prefix_transformer_gpu_ms,dense_fc_gpu_ms,attention_gpu_ms,norm_residual_other_gpu_ms,logical_memory_loaded_bytes,logical_key_loaded_bytes,logical_value_loaded_bytes,int_gemm_call_count
pubmed_node,val,0,0,pubmed_node:val:000000:90da514d7d497311,0,7569.828251,7569.83447265625,7442.363869,126.409402,1183.5506642237306,391.2298260256648,19.78963427245617,5582.32191670686,319.0854072570801,5258.931457519531,158,0,1,126,0,1764.8705911636353,447.1702723307535,65.88889600057155,188.55971194431186,56.58540795464069,218.28949737548828,10.779136061668396,81.61971187591553,8.397061944007874,cache_w8a8_m4k2v2,large_h6_n32_s100,90da514d7d4973115751184481b31c6972a5237cdcdc5bfef95221c8dc7a4245,123.65618896484375,2179.2736319303513,1890.2646055221558,1313.049409031868,41418752,3600384,3600384,6720
pubmed_node,val,1,1,pubmed_node:val:000001:dc999f53b8a1edeb,0,4783.596645,4783.59814453125,4683.425159,99.663794,772.3496397957206,42.95373521745205,15.904712490737438,3657.1708349511027,344.8873634338379,3309.0819702148438,130,0,1,36,0,497.3994245529175,128.21513600926846,17.748799988999963,54.76160004362464,16.121151986531913,255.83814239501953,13.069279909133911,66.78755187988281,9.192389249801636,cache_w8a8_m4k2v2,large_h6_n32_s100,dc999f53b8a1edeb378b2ef52d564cef6314de793e69da17273ac1f59e57a603,19.720767974853516,1794.230876892805,533.1004447937012,1001.471416503191,34078720,651264,651264,5544
pubmed_node,val,2,2,pubmed_node:val:000002:d5a9c855b9dd71b6,0,6095.768004,6095.78125,5996.354189,98.901165,1058.7029308080673,42.828356847167015,18.396323546767235,4683.995312079787,436.4094772338867,4243.852722167969,154,0,1,66,0,918.2927684783936,238.23401609063148,33.397183967754245,100.03721603192389,29.58211196027696,328.8511657714844,16.350624084472656,79.97993659973145,11.227750778198242,cache_w8a8_m4k2v2,large_h6_n32_s100,d5a9c855b9dd71b6805ddf5c3bea820e20278eed6ff59ac689a55ebac84ed0a4,19.635648727416992,2120.5728961527348,983.6481895446777,1159.2672851979733,40370176,1580544,1580544,6552
pubmed_node,val,3,3,pubmed_node:val:000003:b899c56d2ed41389,0,6058.880402,6058.892578125,5960.167184,98.210367,828.5370487719774,42.86559298634529,18.446489237248898,4865.877123549581,477.38541412353516,4384.780517578125,153,0,1,78,0,1074.799994468689,271.9724480099976,40.375423963181674,116.91292798146605,34.82793596573174,366.27405166625977,18.70972776412964,79.95660877227783,12.44502592086792,cache_w8a8_m4k2v2,large_h6_n32_s100,b899c56d2ed4138984204273d864d4a3aa373d21826a5ceac368b796115fd9b5,19.668575286865234,2108.2126998007298,1151.862844467163,1144.3735485970974,40108032,2027520,2027520,6510
pubmed_node,val,4,4,pubmed_node:val:000004:6cb983368e8944b3,0,4434.684322,4434.68603515625,4350.097145,84.125623,668.0378746241331,42.89703071117401,14.877749606966972,3448.3364494517446,268.7209281921387,3176.539794921875,124,0,1,36,0,495.93692779541016,127.26342394482344,17.348704000003636,54.95616002380848,16.23094399087131,187.6334400177002,9.353632092475891,64.72550392150879,7.008352160453796,cache_w8a8_m4k2v2,large_h6_n32_s100,6cb983368e8944b30bc924eb4020a30d5065fb01b2ef5c02b199be64bf33e9b1,19.70207977294922,1710.4693739414215,531.5095987319946,954.2629020214081,32505856,651264,651264,5292
pubmed_node,val,5,5,pubmed_node:val:000005:bfcf4d1c730efc30,0,4742.967254,4742.96875,4644.053866,98.426853,722.3166013136506,43.00986137241125,15.78169409185648,3658.0411437898874,286.5711669921875,3368.2083740234375,133,0,1,36,0,496.6786861419678,127.93532798159868,17.259775987826288,55.15299195796251,16.18659198563546,199.3074836730957,10.066815972328186,69.76515197753906,7.431715369224548,cache_w8a8_m4k2v2,large_h6_n32_s100,bfcf4d1c730efc304e239cb3af970903a2e266ed3f27e2d7282fbc532a6e8aae,19.820608139038086,1832.909406274557,532.3172178268433,1022.8023580610752,34865152,651264,651264,5670
pubmed_node,val,6,6,pubmed_node:val:000006:9c0999ea8cda173f,0,5083.464921,5083.466796875,4983.970309,98.597675,719.8176188394427,42.95275080949068,17.645803280174732,3973.5663812607527,327.5247039794922,3642.5033569335938,145,0,1,36,0,500.30796909332275,127.71881590597332,17.261696016415954,55.05433597974479,16.17049598135054,231.19318008422852,11.900991797447205,75.88454532623291,8.545986771583557,cache_w8a8_m4k2v2,large_h6_n32_s100,9c0999ea8cda173fec529e4284200f02956108daa6e32d52ecc7a84cfc520f61,19.68783950805664,1997.4423362016678,535.9057292938232,1128.8431309461594,38010880,651264,651264,6174
pubmed_node,val,7,7,pubmed_node:val:000007:73fad7735cbb80c8,0,4898.08313,4898.08349609375,4799.06582,98.474546,654.1308872401714,42.86896996200085,15.521916560828686,3896.121555007994,343.7840270996094,3549.130615234375,130,0,1,36,0,732.7921934127808,128.21235186886042,253.34301301278174,54.569408021867275,16.12611199170351,254.2766990661621,13.221535921096802,67.15033626556396,9.135455846786499,cache_w8a8_m4k2v2,large_h6_n32_s100,73fad7735cbb80c8a27061dccc86e00763f7fc61a27c9a99f9f695000dca738e,19.697471618652344,1794.3037738502026,768.3563213348389,1006.1679916679859,34078720,651264,651264,5544
pubmed_node,val,8,8,pubmed_node:val:000008:c8433754e7285bf8,0,5307.490159,5307.4912109375,5207.472826,99.468193,746.8223525211215,43.40426530689001,18.13381165266037,4168.849794194102,315.3184356689453,3849.8575439453125,151,0,1,42,0,582.7929611206055,148.58918389305472,20.399584002792835,63.62691193446517,22.772767869755626,216.79923248291016,10.809951782226562,79.60031986236572,8.108931541442871,cache_w8a8_m4k2v2,large_h6_n32_s100,c8433754e7285bf8a4c032f59fe4a9d0c1870a00101332edbe9c95cf3b933ab8,19.7391357421875,2081.475615590811,624.0995216369629,1164.0215424597263,39583744,847872,847872,6426
pubmed_node,val,9,9,pubmed_node:val:000009:3eb9ea5887ef7585,0,4433.387792,4433.38330078125,4334.457979,98.417358,612.0913363993168,43.10850612819195,15.057004988193512,3476.536422036588,269.2283477783203,3204.1974487304688,125,0,1,36,0,496.0003852844238,127.32627213560045,17.36163201276213,54.18694402836263,16.051391990855336,187.2221450805664,9.402655959129333,65.58400058746338,7.019546151161194,cache_w8a8_m4k2v2,large_h6_n32_s100,3eb9ea5887ef758544ad93510b261e3883f98785fa7977333e5c9b3b495a4012,19.706655502319336,1725.1913294494152,531.4757461547852,967.2370286285877,32768000,651264,651264,5334
