task,split,trace_order,query_index,query_uid,rep,query_wall_ms,query_gpu_ms,encoder_wall_ms,decoder_wall_ms,cache_load_wall_ms,online_nog_prefix_wall_ms,cache_assembly_wall_ms,suffix_wall_ms,suffix_gnn_gpu_ms,suffix_transformer_gpu_ms,cache_hits,cache_misses,cache_skips,quant_kv_attention_calls,fallback_count,quant_kv_attention_gpu_ms,kv_prepare_gpu_ms,int_qk_gpu_ms,softmax_prob_quant_gpu_ms,int_pv_gpu_ms,gnn_score_gpu_ms,gnn_message_gpu_ms,gnn_update_gpu_ms,gnn_other_gpu_ms,profile_mode,workload_profile,graph_signature,prefix_transformer_gpu_ms,dense_fc_gpu_ms,attention_gpu_ms,norm_residual_other_gpu_ms,logical_memory_loaded_bytes,logical_key_loaded_bytes,logical_value_loaded_bytes,int_gemm_call_count
cora_node,val,0,0,cora_node:val:000000:32040cc0b95f2b8d,0,5641.707225,5641.60400390625,5513.456568,127.679751,454.6286864206195,537.0126273483038,21.340811625123024,4335.306234657764,348.09385681152344,3983.1537475585938,139,0,1,60,0,871.1764488220215,214.9734078682959,29.4949120124802,92.43497604876757,27.326463972218335,252.50143814086914,13.140159845352173,72.74966239929199,9.702596426010132,cache_w8a8_m4k2v2,large_h6_n32_s100,32040cc0b95f2b8de3dc080c851b01e14c370f0301d8e0ab7ccb17c80db2a4e5,127.99433898925781,1927.9931831359863,931.8823003768921,1251.2726030349731,36438016,1311744,1311744,5922
cora_node,val,1,1,cora_node:val:000001:77689caf8a6f5541,0,3441.237292,3441.1787109375,3334.630413,106.225995,115.31362123787403,42.91087668389082,12.718327343463898,3074.540477246046,211.57901000976562,2860.357391357422,101,0,1,48,0,653.4968309402466,164.89708813279867,22.837183954194188,72.82787205837667,21.350847974419594,145.78432083129883,7.171487927436829,53.09763240814209,5.525568842887878,cache_w8a8_m4k2v2,large_h6_n32_s100,77689caf8a6f5541217b344d4c07901caa669836faff207418844ace493691ac,19.853408813476562,1402.6306867301464,701.7111043930054,775.8690090477467,26476544,746496,746496,4326
cora_node,val,2,2,cora_node:val:000002:172c61f8080c8dca,0,4194.823646,4194.7568359375,4104.307494,90.080748,149.81277845799923,42.98084322363138,16.47335570305586,3771.870438940823,280.72774505615234,3487.8544921875,130,0,1,48,0,653.9950742721558,163.01267189811915,23.295455995947123,72.75395197421312,21.511775995604694,196.7360382080078,9.857855916023254,66.78566455841064,7.348186373710632,cache_w8a8_m4k2v2,large_h6_n32_s100,172c61f8080c8dcaf9fa4f0fdf16968c9f5d12a025177168e2ea2a1fb0c304c9,19.838239669799805,1799.320288091898,702.3018217086792,1006.0706220567226,34078720,897024,897024,5544
cora_node,val,3,3,cora_node:val:000003:5d7b6f9e6623451c,0,3254.325086,3254.26806640625,3165.717708,88.233591,101.83635354042053,43.21623779833317,11.621808633208275,2919.500106945634,190.68422317504883,2726.4033813476562,92,0,1,36,0,714.081787109375,134.30124796368182,17.38604798913002,55.187839986756444,16.312351988628507,132.2191333770752,6.496031999588013,46.93727922439575,5.031778573989868,cache_w8a8_m4k2v2,large_h6_n32_s100,5d7b6f9e6623451ca26e5d6bc121f0ed1d0ed495702b5bfbd69f20c1fcc790fc,19.943584442138672,1279.0475525259972,750.3305969238281,716.9688163399696,24117248,609792,609792,3948
cora_node,val,4,4,cora_node:val:000004:1b7bd54e4a73e24c,0,4739.104369,4739.03125,4585.93126,152.75026,139.61763307452202,43.042887933552265,15.666846185922623,4273.511352948844,308.33856201171875,3962.018310546875,124,0,1,90,0,1256.3822393417358,325.7135362997651,46.316703976131976,136.16380804032087,40.11062395200133,223.82665634155273,11.563712120056152,64.80441474914551,8.143778800964355,cache_w8a8_m4k2v2,large_h6_n32_s100,1b7bd54e4a73e24cb85821085fdcea9e8ae461a9e53686fb3b7b3e359c5bb41e,19.901023864746094,1717.9145592153072,1346.8154258728027,917.1893493235111,32505856,2248704,2248704,5292
cora_node,val,5,5,cora_node:val:000005:4dff67568d9914d4,0,3495.862642,3495.80126953125,3407.103403,88.36578,114.16729632765055,42.94145852327347,13.066297397017479,3144.6357145905495,232.47603607177734,2909.5035705566406,103,0,1,48,0,661.2039661407471,167.41532797832042,23.725663974881172,72.40816000662744,21.464991972781718,164.4121608734131,8.216224074363708,53.6912956237793,6.156355500221252,cache_w8a8_m4k2v2,large_h6_n32_s100,4dff67568d9914d4af8056819ec5addb902b85f28f46fdc1003bce4d07cbc91e,19.845855712890625,1429.532607525587,709.3073921203613,790.5094266235828,27000832,1044480,1044480,4410
cora_node,val,6,6,cora_node:val:000006:6814b7788436b646,0,4421.001604,4420.9296875,4301.206499,119.370078,138.14250193536282,42.887309566140175,16.040018759667873,3989.709500223398,300.04614639282227,3686.4312744140625,127,0,1,66,0,917.3924741744995,235.08259202726185,33.46665594726801,101.02876793593168,30.001215972937644,215.24963760375977,10.905440092086792,65.97308826446533,7.917980432510376,cache_w8a8_m4k2v2,large_h6_n32_s100,6814b7788436b6467a2b4e5ae71ad54646c294fdd7a9fe47708017e0438fcdcc,19.79871940612793,1758.628255277872,983.5651206970215,964.0366178452969,33292288,1612800,1612800,5418
cora_node,val,7,7,cora_node:val:000007:456ece498f97e7b5,0,3987.967122,3987.900146484375,3867.936003,119.628355,130.24672958999872,43.190949596464634,14.75468184798956,3567.168751731515,259.32498931884766,3304.8406372070312,117,0,1,54,0,752.956353187561,195.24137595295906,27.051072007976472,82.22560000233352,24.22051198128611,182.08191871643066,9.14463996887207,61.27878475189209,6.819645881652832,cache_w8a8_m4k2v2,large_h6_n32_s100,456ece498f97e7b5608d85175de2f1d9d8cd45221c84d55dc47d73f497b6a662,19.901567459106445,1620.9024344086647,807.2108459472656,896.6289243102074,30670848,1107456,1107456,4998
cora_node,val,8,8,cora_node:val:000008:f573b11ddb68486b,0,3882.411158,3882.34423828125,3809.404904,72.601389,128.24332527816296,43.19928027689457,14.795385301113129,3531.8208588287234,260.80604553222656,3268.0150146484375,117,0,1,36,0,715.1325397491455,133.86592001002282,17.39635201357305,56.02009601704776,16.287007986567914,183.4286708831787,9.212064027786255,61.31792068481445,6.8473899364471436,cache_w8a8_m4k2v2,large_h6_n32_s100,f573b11ddb68486b3d9fd810b732898df800112e2af4d43f5d3981396e564b76,19.94108772277832,1622.089406222105,751.3039999008179,914.5626962482929,30670848,514560,514560,4998
cora_node,val,9,9,cora_node:val:000009:09ed79371001663a,0,4166.925182,4166.8544921875,4076.136877,90.359217,136.51026505976915,42.87645220756531,15.739244408905506,3759.7845653072,279.06585693359375,3477.5552368164062,125,0,1,54,0,754.6224317550659,195.23014390747994,26.940991953015327,81.9702719990164,24.20502399187535,196.1982078552246,9.968031883239746,65.60870456695557,7.290912628173828,cache_w8a8_m4k2v2,large_h6_n32_s100,09ed79371001663a8b412c7f8dd857a965fdd1864d4e1c4e771cc35619d16d6f,19.849599838256836,1731.191615819931,808.9257297515869,957.2874910831451,32768000,1107456,1107456,5334
cora_node,val,10,10,cora_node:val:000010:8cd99110c8ff3062,0,3008.329188,3008.27197265625,2854.81583,153.14515,93.83478946983814,43.18625573068857,10.639244690537453,2629.3679187074304,202.3954849243164,2424.7404174804688,84,0,1,42,0,587.9172496795654,154.67804807331413,20.536607978865504,64.02111995965242,18.861503980122507,146.44687843322754,7.34825599193573,43.129695892333984,5.470654606819153,cache_w8a8_m4k2v2,large_h6_n32_s100,8cd99110c8ff3062292c8496fdd01884ec89cae95f9d14b6e17694c491694a10,19.956127166748047,1169.5922891199589,630.0083532333374,645.0959022939205,22020096,826368,826368,3612
cora_node,val,11,11,cora_node:val:000011:0f0a5a1062c8d990,0,3534.736119,3534.67236328125,3380.953626,153.380439,109.59538538008928,43.05907338857651,13.253998942673206,3113.8328704982996,237.6611213684082,2873.4717712402344,105,0,1,42,0,581.3655366897583,148.775360096246,20.791007979772985,64.19676794856787,19.16303999442607,167.6919994354248,8.454879999160767,55.233439445495605,6.280802488327026,cache_w8a8_m4k2v2,large_h6_n32_s100,0f0a5a1062c8d99040c0eedb42d64be48399250605cc414c159a7b752afaea19,19.79596710205078,1457.317694991827,623.4885454177856,812.4614979326725,27525120,847872,847872,4494
cora_node,val,12,12,cora_node:val:000012:e68ab2deaa767559,0,3106.130751,3106.071044921875,3017.34761,88.412944,105.46769108623266,43.339552357792854,12.13829591870308,2780.293205752969,183.6959342956543,2594.1007385253906,96,0,1,36,0,496.9863033294678,127.12611215282232,17.50707198586315,54.72585594467819,16.223359971307218,123.55900573730469,5.947712004184723,49.43497657775879,4.754239976406097,cache_w8a8_m4k2v2,large_h6_n32_s100,e68ab2deaa7675595855716311acbebe6d3127faa780ccefd02506dd49341245,20.0152645111084,1333.9945891797543,533.059232711792,747.0621811449528,25165824,651264,651264,4116
cora_node,val,13,13,cora_node:val:000013:0860ee00460e146d,0,687.920599,687.8888549804688,615.21333,72.484423,7.879952900111675,42.51683223992586,0.6903298199176788,552.85001732409,6.571552038192749,545.8664016723633,5,0,1,30,0,415.85644912719727,109.02767981216311,14.174239988438785,46.08531201258302,13.502431987784803,3.925920009613037,0.20073599554598331,2.175007998943329,0.26988803409039974,cache_w8a8_m4k2v2,large_h6_n32_s100,0860ee00460e146d038b3f8392d3eb2f4abc2c0c24bd13a8dacf09e1b696d00a,19.666271209716797,89.46540775895119,445.9542417526245,30.11302337050438,1310720,454656,454656,294
cora_node,val,14,14,cora_node:val:000014:c972fa05769b65c0,0,3486.807547,3486.744140625,3366.408102,120.024885,103.44027727842331,42.68060065805912,11.771189980208874,3110.8707068488,199.7020149230957,2908.7005920410156,94,0,1,60,0,855.3472299575806,235.0786547800526,30.24489598814398,92.07942390441895,26.832927969284356,139.42249488830566,6.857759952545166,48.14134359359741,5.280416488647461,cache_w8a8_m4k2v2,large_h6_n32_s100,c972fa05769b65c080100870b064144ec7cf6a4b1d7174410965054b5220daa2,19.70806312561035,1306.5600323975086,915.4881935119629,706.3604292571545,24641536,1319424,1319424,4032
cora_node,val,15,15,cora_node:val:000015:7860cc9e87b16e39,0,4053.943562,4053.872314453125,3933.914001,119.613436,331.4747679978609,43.4067752212286,14.54387791454792,3439.8530665785074,269.10547256469727,3167.7809448242188,115,0,1,48,0,659.478141784668,167.32419206388295,23.592703984118998,72.61494405567646,21.485503986477852,192.78380584716797,9.716799974441528,59.45475196838379,7.1501147747039795,cache_w8a8_m4k2v2,large_h6_n32_s100,7860cc9e87b16e39de2de402e32a925819a9fff749261c257a3a9988ba8a9f81,19.996671676635742,1594.2700832784176,707.6375370025635,885.8699962198734,30146560,1044480,1044480,4914
cora_node,val,16,16,cora_node:val:000016:f32d2923dd6418be,0,3865.090574,3865.021484375,3744.930421,119.745808,134.2891212552786,42.879353277385235,15.006713569164276,3445.8592869341373,258.8306579589844,3183.9800415039062,119,0,1,42,0,588.0788469314575,154.33052780013531,20.528607983142138,64.6564799696207,18.921727983281016,179.8166732788086,9.05945599079132,63.200608253479004,6.7539204359054565,cache_w8a8_m4k2v2,large_h6_n32_s100,f32d2923dd6418bebe8ada92b42ccb060475dde1d252f130e5de2dbd5b2a4177,19.779808044433594,1649.555358439684,630.1128921508789,924.091598957777,31195136,734208,734208,5082
