task,split,trace_order,query_index,query_uid,rep,query_wall_ms,query_gpu_ms,encoder_wall_ms,decoder_wall_ms,cache_load_wall_ms,online_nog_prefix_wall_ms,cache_assembly_wall_ms,suffix_wall_ms,suffix_gnn_gpu_ms,suffix_transformer_gpu_ms,cache_hits,cache_misses,cache_skips,quant_kv_attention_calls,fallback_count,quant_kv_attention_gpu_ms,kv_prepare_gpu_ms,int_qk_gpu_ms,softmax_prob_quant_gpu_ms,int_pv_gpu_ms,gnn_score_gpu_ms,gnn_message_gpu_ms,gnn_update_gpu_ms,gnn_other_gpu_ms,profile_mode,workload_profile,graph_signature,prefix_transformer_gpu_ms,dense_fc_gpu_ms,attention_gpu_ms,norm_residual_other_gpu_ms,logical_memory_loaded_bytes,logical_key_loaded_bytes,logical_value_loaded_bytes,int_gemm_call_count
cora_link,val,0,0,cora_link:val:000000:2b8559f934ffd5af,0,2081.719219,2081.64453125,1990.848044,90.318268,382.51503091305494,217.04611834138632,17.370309680700302,1242.736279964447,306.9624671936035,931.9465026855469,140,0,1,0,0,0,0,0,0,0,214.6136016845703,10.362815976142883,73.96057510375977,8.025474429130554,cache_bf16,large_h6_n32_s100,2b8559f934ffd5af71532c7b206da87da447aa51e1383cb7c327aed52b4ca12b,122.88787078857422,239.36617559194565,0,815.4681978821754,0,0,0,0
cora_link,val,1,1,cora_link:val:000001:011b6065bdfc4d99,0,1547.725477,1547.68505859375,1478.931524,68.418745,268.4430256485939,27.853298000991344,14.863895252346992,1066.7933085933328,271.33836364746094,792.4922332763672,121,0,1,0,0,0,0,0,0,0,191.9489917755127,9.707008004188538,62.51670455932617,7.165659308433533,cache_bf16,large_h6_n32_s100,011b6065bdfc4d997d47768dc671606054c518c7b876196bd40626bbb696d039,19.368640899658203,205.15600040555,0,606.7048737704754,0,0,0,0
cora_link,val,2,2,cora_link:val:000002:7087803365c344f7,0,1671.471373,1671.42919921875,1603.441329,67.641973,308.02048929035664,27.8751403093338,16.07462950050831,1141.870541498065,280.29733657836914,858.3840179443359,131,0,1,0,0,0,0,0,0,0,194.72275161743164,9.816928029060364,68.48006439208984,7.2775925397872925,cache_bf16,large_h6_n32_s100,7087803365c344f71c5a4d25ae7ab9d82ccdce35f66b51cb45e827491e8c111f,19.36502456665039,221.47155192494392,0,656.2774905860424,0,0,0,0
cora_link,val,3,3,cora_link:val:000003:54eb24a89dd1709d,0,1234.763489,1234.7255859375,1167.210236,67.219964,139.52541444450617,26.027604937553406,12.801555916666985,904.7635402530432,221.8674201965332,680.3305892944336,104,0,1,0,0,0,0,0,0,0,154.491455078125,7.6635520458221436,53.86335849761963,5.849054574966431,cache_bf16,large_h6_n32_s100,54eb24a89dd1709dc1bf27362cd73114c8e1213fd8bcd3ab3cb7537d886a6e38,19.33625602722168,177.38652801513672,0,522.2803173065186,0,0,0,0
cora_link,val,4,4,cora_link:val:000004:7facdc7ac2dda863,0,1655.781158,1655.7398681640625,1586.916911,68.499991,676.0682631283998,26.906445622444153,11.37982401996851,799.4830124080181,197.7674217224121,599.3940811157227,92,0,1,0,0,0,0,0,0,0,138.66067123413086,6.8675841093063354,46.96188735961914,5.277279019355774,cache_bf16,large_h6_n32_s100,7facdc7ac2dda86307197ac9037d5297767ace8cfabe65037533b9ebb49239e5,19.58915138244629,158.10064017772675,0,460.8825923204422,0,0,0,0
cora_link,val,5,5,cora_link:val:000005:0b661dd709e9ec4e,0,1933.229239,1933.18505859375,1865.63308,67.175402,655.3088882938027,26.75316296517849,14.84084315598011,1065.5399626120925,276.5094413757324,786.06640625,120,0,1,0,0,0,0,0,0,0,196.89401626586914,9.97657597064972,62.3405122756958,7.298336863517761,cache_bf16,large_h6_n32_s100,0b661dd709e9ec4edfd97695dc426a5fd962e8c1aa98b5a9f16ad223d296b28a,19.538944244384766,203.3718401491642,0,602.2335103452206,0,0,0,0
cora_link,val,6,6,cora_link:val:000006:7ba47eddfdef13fd,0,2981.111011,2981.054443359375,2913.939267,66.722306,1554.414076730609,26.977784000337124,16.89621340483427,1213.2721096277237,326.3657913208008,883.6084899902344,134,0,1,0,0,0,0,0,0,0,236.15846252441406,12.101824164390564,69.35219192504883,8.753312706947327,cache_bf16,large_h6_n32_s100,7ba47eddfdef13fd4febfd6ca7abdd57842f1b9630de8e4af6f2495d40cc319b,19.553823471069336,226.5775362253189,0,676.5847772359848,0,0,0,0
cora_link,val,7,7,cora_link:val:000007:34b1ca300d75b85d,0,3087.090499,3087.033447265625,3017.668802,68.906574,1669.3589435890317,27.551653794944286,16.36566687375307,1199.3821309879422,307.4172134399414,888.7060852050781,131,0,1,0,0,0,0,0,0,0,219.7207374572754,11.272448062896729,68.40956783294678,8.01446008682251,cache_bf16,large_h6_n32_s100,34b1ca300d75b85d8274b103f2dbe7b8d72eb74e789c8534272987a6050a37a5,19.753440856933594,221.58735978603363,0,686.8721662759781,0,0,0,0
cora_link,val,8,8,cora_link:val:000008:882249f597dda3f5,0,2723.452144,2723.399658203125,2655.347881,67.672323,1369.8582910001278,27.730990201234818,15.984995290637016,1148.8599441945553,305.31853103637695,840.3912963867188,128,0,1,0,0,0,0,0,0,0,220.04374313354492,11.226367950439453,65.93667125701904,8.111748695373535,cache_bf16,large_h6_n32_s100,882249f597dda3f5e2320c6defbacc429761416b937dc27d8b634dc74f46b924,19.559648513793945,216.2397122681141,0,643.7112326323986,0,0,0,0
cora_link,val,9,9,cora_link:val:000009:9a6646f6eee7207c,0,2767.585909,2767.531982421875,2699.6951,67.460129,1502.3111533373594,27.76199020445347,14.599950984120369,1058.260834775865,271.2159080505371,784.1050872802734,119,0,1,0,0,0,0,0,0,0,191.60819244384766,9.62934410572052,62.8111686706543,7.167202830314636,cache_bf16,large_h6_n32_s100,9a6646f6eee7207c72c36e0851e0f8e3dfb25caa51e443cc88f95b29699068e1,19.51625633239746,201.9946880042553,0,601.6266556084156,0,0,0,0
