task,split,trace_order,query_index,query_uid,rep,query_wall_ms,query_gpu_ms,encoder_wall_ms,decoder_wall_ms,cache_load_wall_ms,online_nog_prefix_wall_ms,cache_assembly_wall_ms,suffix_wall_ms,suffix_gnn_gpu_ms,suffix_transformer_gpu_ms,cache_hits,cache_misses,cache_skips,quant_kv_attention_calls,fallback_count,quant_kv_attention_gpu_ms,kv_prepare_gpu_ms,int_qk_gpu_ms,softmax_prob_quant_gpu_ms,int_pv_gpu_ms,gnn_score_gpu_ms,gnn_message_gpu_ms,gnn_update_gpu_ms,gnn_other_gpu_ms,profile_mode,workload_profile,graph_signature,prefix_transformer_gpu_ms,dense_fc_gpu_ms,attention_gpu_ms,norm_residual_other_gpu_ms,logical_memory_loaded_bytes,logical_key_loaded_bytes,logical_value_loaded_bytes,int_gemm_call_count
pubmed_node,val,0,0,pubmed_node:val:000000:90da514d7d497311,0,2640.628554,2640.457763671875,2517.376883,122.570099,608.869188465178,227.8708489611745,20.077982917428017,1421.8580015003681,352.72937774658203,1064.798568725586,158,0,1,0,0,0,0,0,0,0,251.4169921875,10.784607887268066,82.08915138244629,8.438626289367676,cache_bf16,large_h6_n32_s100,90da514d7d4973115751184481b31c6972a5237cdcdc5bfef95221c8dc7a4245,127.86841583251953,268.16873601078987,0,924.4982485473156,0,0,0,0
pubmed_node,val,1,1,pubmed_node:val:000001:dc999f53b8a1edeb,0,2716.9344,2716.782470703125,2617.079022,99.409344,1177.5802290067077,28.441364876925945,15.993224456906319,1205.618486739695,339.84508514404297,862.5745086669922,130,0,1,0,0,0,0,0,0,0,251.4035530090332,12.735935926437378,66.51139068603516,9.194205522537231,cache_bf16,large_h6_n32_s100,dc999f53b8a1edeb378b2ef52d564cef6314de793e69da17273ac1f59e57a603,19.241472244262695,219.44297590851784,0,662.373005002737,0,0,0,0
pubmed_node,val,2,2,pubmed_node:val:000002:d5a9c855b9dd71b6,0,4126.444405,4126.2265625,4027.388405,98.571273,2339.8745469748974,28.36592309176922,19.169465638697147,1456.147744320333,426.14998626708984,1026.244857788086,154,0,1,0,0,0,0,0,0,0,318.9916191101074,16.319456100463867,79.56719970703125,11.271711349487305,cache_bf16,large_h6_n32_s100,d5a9c855b9dd71b6805ddf5c3bea820e20278eed6ff59ac689a55ebac84ed0a4,19.289472579956055,258.1086403429508,0,787.4256900250912,0,0,0,0
pubmed_node,val,3,3,pubmed_node:val:000003:b899c56d2ed41389,0,4133.967205,4133.75048828125,4035.202849,98.235586,2287.7236912027,28.347800485789776,19.308367744088173,1506.635849364102,483.0823974609375,1019.8178405761719,153,0,1,0,0,0,0,0,0,0,372.09088134765625,18.810400247573853,79.64860820770264,12.53250765800476,cache_bf16,large_h6_n32_s100,b899c56d2ed4138984204273d864d4a3aa373d21826a5ceac368b796115fd9b5,19.30406379699707,256.97052812576294,0,782.151376247406,0,0,0,0
pubmed_node,val,4,4,pubmed_node:val:000004:6cb983368e8944b3,0,3169.714269,3169.536376953125,3081.910338,87.287365,1748.4999801963568,28.907048515975475,15.63417911529541,1116.7255295440555,269.1942710876465,844.4252319335938,124,0,1,0,0,0,0,0,0,0,188.40224266052246,9.377279877662659,64.38764762878418,7.027100920677185,cache_bf16,large_h6_n32_s100,6cb983368e8944b30bc924eb4020a30d5065fb01b2ef5c02b199be64bf33e9b1,19.468223571777344,209.3686082959175,0,654.5248472094536,0,0,0,0
pubmed_node,val,5,5,pubmed_node:val:000005:bfcf4d1c730efc30,0,2847.963241,2847.80810546875,2749.303961,98.180379,1342.480530962348,28.43407914042473,16.865900717675686,1165.737645700574,285.6566352844238,876.8032989501953,133,0,1,0,0,0,0,0,0,0,198.71539306640625,10.02403211593628,69.45686435699463,7.46034574508667,cache_bf16,large_h6_n32_s100,bfcf4d1c730efc304e239cb3af970903a2e266ed3f27e2d7282fbc532a6e8aae,19.430112838745117,223.710303992033,0,672.5231077969074,0,0,0,0
pubmed_node,val,6,6,pubmed_node:val:000006:9c0999ea8cda173f,0,2776.209729,2776.05810546875,2677.521572,98.205249,1122.2870955243707,28.38587947189808,18.054086714982986,1291.168076917529,329.6751708984375,957.9450225830078,145,0,1,0,0,0,0,0,0,0,233.63404846191406,11.891519904136658,75.54675197601318,8.602850556373596,cache_bf16,large_h6_n32_s100,9c0999ea8cda173fec529e4284200f02956108daa6e32d52ecc7a84cfc520f61,19.42233657836914,243.72102430462837,0,733.6463348567486,0,0,0,0
pubmed_node,val,7,7,pubmed_node:val:000007:73fad7735cbb80c8,0,2647.125632,2646.980224609375,2548.574729,98.086326,1117.989812977612,28.347586281597614,16.438690945506096,1209.1937083750963,341.21017837524414,864.7719573974609,130,0,1,0,0,0,0,0,0,0,252.4388198852539,12.881727933883667,66.7040319442749,9.185598611831665,cache_bf16,large_h6_n32_s100,73fad7735cbb80c8a27061dccc86e00763f7fc61a27c9a99f9f695000dca738e,19.332128524780273,219.2455681860447,0,664.8585177361965,0,0,0,0
pubmed_node,val,8,8,pubmed_node:val:000008:c8433754e7285bf8,0,3827.6461,3827.445556640625,3727.910075,99.235938,2137.077769264579,28.302716091275215,19.031988456845284,1325.0652961432934,316.8622741699219,1004.5115814208984,151,0,1,0,0,0,0,0,0,0,218.51526260375977,11.08185589313507,79.13606452941895,8.129091143608093,cache_bf16,large_h6_n32_s100,c8433754e7285bf8a4c032f59fe4a9d0c1870a00101332edbe9c95cf3b933ab8,19.291168212890625,253.03718429803848,0,770.7655653357506,0,0,0,0
pubmed_node,val,9,9,pubmed_node:val:000009:3eb9ea5887ef7585,0,3254.774578,3254.601806640625,3156.36518,97.946192,1832.6744977384806,28.23061589151621,15.848744660615921,1103.7292992696166,269.66262435913086,830.9774169921875,125,0,1,0,0,0,0,0,0,0,188.1563835144043,9.400223970413208,65.07052803039551,7.035488843917847,cache_bf16,large_h6_n32_s100,3eb9ea5887ef758544ad93510b261e3883f98785fa7977333e5c9b3b495a4012,19.217151641845703,211.0063038468361,0,639.1882647871971,0,0,0,0
